open,high,low,close,volume,buy_volume,sell_volume,bar_idx
25896.25,25899.0,25889.0,25890.25,1054.0,210.8,843.2,151
25890.25,25892.0,25884.0,25884.75,1188.0,185.625,1002.375,152
25884.5,25888.0,25882.5,25883.75,963.0,415.8409090909091,547.1590909090909,153
25884.0,25885.0,25878.75,25881.25,1459.0,408.52000000000004,1050.48,154
25881.0,25886.25,25880.25,25882.25,1095.0,661.5625,433.4375,155
25882.75,25886.75,25876.25,25877.75,1147.0,300.4047619047619,846.5952380952381,156
25878.0,25881.75,25873.0,25877.5,1155.0,544.5,610.5,157
25878.0,25888.75,25873.75,25885.0,1987.0,1457.1333333333334,529.8666666666666,158
25885.0,25892.5,25885.0,25890.0,1929.0,1607.4999999999998,321.5000000000002,159
25890.25,25896.0,25889.5,25891.25,2748.0,1585.3846153846152,1162.6153846153848,160
25890.75,25892.0,25883.0,25883.75,2224.0,247.1111111111111,1976.888888888889,161
25883.25,25883.75,25873.5,25876.5,1483.0,253.19512195121948,1229.8048780487804,162
25876.25,25877.0,25871.25,25872.5,1111.0,193.2173913043478,917.7826086956522,163
25872.5,25875.25,25869.0,25871.0,1194.0,453.72,740.28,164
25871.0,25877.0,25866.0,25876.25,1378.0,1017.8409090909091,360.1590909090909,165
25876.0,25878.25,25872.75,25873.5,1110.0,302.7272727272727,807.2727272727273,166
25873.5,25875.0,25870.0,25873.0,1210.0,544.5,665.5,167
25873.25,25876.0,25870.5,25874.25,1107.0,654.1363636363636,452.8636363636364,168
25874.0,25879.75,25871.75,25878.5,1530.0,1195.3125,334.6875,169
25878.5,25879.5,25872.5,25873.25,1981.0,247.625,1733.375,170
25874.0,25875.5,25853.5,25861.5,3945.0,851.7613636363635,3093.2386363636365,171
25861.5,25869.5,25858.0,25866.75,8781.0,6394.858695652174,2386.141304347826,172
25866.75,25874.0,25865.5,25867.75,3294.0,1840.764705882353,1453.235294117647,173
25868.25,25869.0,25858.75,25863.0,1004.0,244.8780487804878,759.1219512195122,174
25863.5,25872.0,25863.25,25868.75,667.0,533.6,133.39999999999998,175
25869.0,25869.75,25864.5,25864.75,259.0,24.666666666666664,234.33333333333334,176
25864.5,25867.5,25863.75,25866.25,285.0,209.00000000000003,75.99999999999997,177
25866.75,25866.75,25860.5,25862.75,268.0,48.239999999999995,219.76,178
25862.5,25862.5,25855.25,25857.25,582.0,80.27586206896552,501.7241379310345,179
25856.75,25859.75,25855.25,25858.0,335.0,214.02777777777777,120.97222222222223,180
25858.25,25861.75,25858.25,25859.25,292.0,187.7142857142857,104.2857142857143,181
25859.25,25861.5,25854.0,25856.75,469.0,156.33333333333334,312.66666666666663,182
25856.25,25862.75,25856.25,25861.25,193.0,170.73076923076923,22.269230769230774,183
25861.25,25863.25,25850.75,25863.25,312.0,180.95999999999998,131.04000000000002,184
25870.5,25872.25,25863.25,25863.25,151.0,14.680555555555554,136.31944444444446,185
25864.0,25869.0,25860.0,25865.5,244.0,142.33333333333334,101.66666666666666,186
25866.25,25866.25,25858.75,25860.0,211.0,17.58333333333333,193.41666666666669,187
25860.25,25866.0,25843.0,25860.75,866.0,442.41304347826093,423.58695652173907,188
25861.25,25879.0,25858.75,25874.5,515.0,425.98765432098764,89.01234567901236,189
25875.5,25876.5,25872.0,25873.5,146.0,40.55555555555556,105.44444444444444,190
25872.75,25878.5,25872.75,25875.5,172.0,127.13043478260869,44.86956521739131,191
25874.25,25877.25,25872.25,25873.0,74.0,27.75,46.25,192
25872.5,25875.5,25868.5,25870.25,157.0,53.267857142857146,103.73214285714286,193
25870.5,25875.5,25868.0,25870.5,156.0,78.0,78.0,194
25870.0,25874.25,25856.25,25861.5,574.0,151.47222222222223,422.52777777777777,195
25863.0,25870.25,25858.0,25870.25,178.0,141.6734693877551,36.32653061224491,196
25870.0,25870.5,25856.75,25856.75,132.0,2.400000000000001,129.6,197
